Date,Time,Nitric oxide,Nitrogen dioxide,Nitrogen oxides as nitrogen dioxide,Carbon monoxide,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Modelled Wind Direction,Modelled Wind Speed,Modelled Temperature
2024/3/14,4:00:00,0.09402,4.45935,4.60351,0.084363,3.8,2.453,217.5,3.9,9.1
2024/3/14,5:00:00,0.25072,3.97931,4.36375,0.087174,4.05,2.642,216.4,2.8,9
2024/3/14,6:00:00,0.75216,6.3274,7.48071,0.078738,4.3,2.83,203.1,2.6,8.2
2024/3/14,7:00:00,1.34763,16.68338,18.74972,0.095611,6.25,3.656,204.1,2.8,7.3
2024/3/14,8:00:00,No data,No data,No data,No data,7.3,3.585,221.1,3.6,8
2024/3/14,9:00:00,No data,No data,No data,No data,9.4,3.797,224.2,5.1,10
2024/3/14,10:00:00,No data,No data,No data,No data,No data,No data,218,5.5,10.7
2024/3/14,11:00:00,No data,No data,No data,No data,9.867,3.616,210,5.3,10.9
2024/3/14,12:00:00,No data,No data,No data,No data,11.525,4.41,209.2,5.5,11.4
2024/3/14,13:00:00,No data,No data,No data,No data,12.475,6.58,209.4,5.3,12.1
2024/3/14,14:00:00,No data,No data,No data,No data,13.325,8.538,209.8,5.3,12.5
2024/3/14,15:00:00,No data,No data,No data,No data,11.55,6.958,209.6,5.8,12.2
2024/3/14,16:00:00,No data,No data,No data,No data,10.5,6.745,211.5,5.3,12.2
2024/3/14,17:00:00,No data,No data,No data,No data,6.725,4.104,223.6,4.3,11.8
2024/3/14,18:00:00,No data,No data,No data,No data,7.65,5.377,225.3,4.6,11.3
2024/3/14,19:00:00,No data,No data,No data,No data,11.375,8.231,209.9,4.1,11.1
2024/3/14,20:00:00,No data,No data,No data,No data,9.075,7.028,214.7,3.4,10.2
2024/3/14,21:00:00,No data,No data,No data,No data,7.8,6.132,235.9,3.6,10.4
2024/3/14,22:00:00,No data,No data,No data,No data,2.75,1.698,236.8,4.3,9.7
2024/3/14,23:00:00,No data,No data,No data,No data,1.95,1.203,243.1,4.4,9.5
2024/3/14,24:00:00,No data,No data,No data,No data,2.3,1.462,245.9,4.6,9.3
2024/3/15,1:00:00,No data,No data,No data,No data,2.55,1.651,,,
2024/3/15,2:00:00,No data,No data,No data,No data,4.575,2.759,,,
2024/3/15,3:00:00,No data,No data,No data,No data,7.95,4.599,,,
2024/3/15,4:00:00,No data,No data,No data,No data,11,6.439,,,
2024/3/15,5:00:00,No data,No data,No data,No data,11.375,6.651,,,
2024/3/15,6:00:00,No data,No data,No data,No data,5.125,3.208,,,
2024/3/15,7:00:00,No data,No data,No data,No data,3.625,2.288,,,
2024/3/15,8:00:00,No data,No data,No data,No data,6.05,3.514,,,
2024/3/15,9:00:00,No data,No data,No data,No data,10.325,6.038,,,
2024/3/15,10:00:00,No data,No data,No data,No data,10.8,6.486,,,
2024/3/15,11:00:00,No data,No data,No data,No data,8.367,5.283,,,
2024/3/15,12:00:00,2.96234,10.99688,15.53906,0.081089,5.575,3.585,,,
2024/3/15,13:00:00,3.30535,10.3275,15.39563,0.089776,7.15,4.009,,,
2024/3/15,14:00:00,4.24082,12.76594,19.26844,0.112945,4.5,1.887,,,
2024/3/15,15:00:00,5.82073,17.27625,26.20125,0.144801,4.375,1.863,,,
2024/3/15,16:00:00,4.92683,21.37219,28.92656,0.141906,7.975,3.066,,,
2024/3/15,17:00:00,5.11393,23.38031,31.22156,0.16797,7.6,2.948,,,
2024/3/15,18:00:00,5.48812,25.91438,34.32938,0.173762,6.75,2.759,,,
2024/3/15,19:00:00,5.05157,22.71094,30.45656,0.159281,8.15,4.104,,,
2024/3/15,20:00:00,2.83761,12.09656,16.4475,0.130321,2.85,1.792,,,
2024/3/15,21:00:00,1.87095,12.43125,15.3,0.139009,3.55,2.571,,,
2024/3/15,22:00:00,2.24514,16.9575,20.4,0.121633,3.175,2.264,,,
2024/3/15,23:00:00,4.30319,28.73531,35.33344,0.173762,3.45,2.429,,,
2024/3/15,24:00:00,5.02038,29.64375,37.34156,0.173762,3.875,2.736,,,
2024/3/16,1:00:00,4.16879,30.96311,37.35516,0.139125,3.825,2.948,303.7,1.8,3
2024/3/16,2:00:00,2.62634,25.3463,29.37329,0.104344,3.9,2.854,303.4,1.8,2
2024/3/16,3:00:00,2.7514,21.01993,25.23868,0.095648,4.625,3.231,304.1,1.3,2
2024/3/16,4:00:00,2.43874,23.3192,27.05855,0.07536,3.75,2.665,299.8,1.4,2.3
2024/3/16,5:00:00,3.40798,28.05891,33.28441,0.115937,5.25,3.656,268.9,1.3,1.5
2024/3/16,6:00:00,9.4423,32.88644,47.36443,0.1855,4.975,3.514,246.5,1.5,1
2024/3/16,7:00:00,16.72726,37.95146,63.59956,0.202891,5.5,3.915,259.6,1.2,0.8
2024/3/16,8:00:00,47.02391,40.2984,112.40072,0.304336,9.975,5.849,243.5,0.9,2.5
2024/3/16,9:00:00,57.09153,42.67714,130.21626,0.327523,12.9,7.476,196.8,1.6,5.8
2024/3/16,10:00:00,24.79386,42.77579,80.79251,0.220281,18.15,9.505,179,3.5,8.1
2024/3/16,11:00:00,5.69039,21.49422,30.21937,0.078258,10.025,4.717,183.4,4.1,9.1
2024/3/16,12:00:00,4.43976,16.99441,23.80194,0.069562,8.2,4.269,183,4.4,9.6
2024/3/16,13:00:00,5.87799,20.96712,29.97991,0.086953,10.15,5.142,184.1,4.5,9.6
2024/3/16,14:00:00,5.34647,19.96224,28.16004,0.069562,8.825,4.528,181.5,5,8.5
2024/3/16,15:00:00,4.84621,21.87868,29.30943,0.086953,10.025,5.708,181,4.7,8.2
2024/3/16,16:00:00,5.12761,24.70382,32.56604,0.095648,9.85,6.179,177.7,3.9,7.7
2024/3/16,17:00:00,3.68938,26.2386,31.89556,0.095648,11.1,6.085,169.8,3.4,7.4
2024/3/16,18:00:00,2.7514,29.59246,33.81121,0.121735,11.75,8.396,170.5,4,7
2024/3/16,19:00:00,3.53305,34.52403,39.94129,0.153617,16.225,12.052,175.5,4.7,6.9
2024/3/16,20:00:00,4.37723,33.18174,39.8934,0.150718,14.05,11.038,172.8,4.7,6.9
2024/3/16,21:00:00,2.59507,33.28033,37.25938,0.182601,14.575,11.085,169.3,4.2,7.1
2024/3/16,22:00:00,2.78267,30.64602,34.91271,0.179702,14.925,11.675,171.5,4.9,7.4
2024/3/16,23:00:00,3.59558,34.76338,40.27653,0.269554,19.3,13.986,181.3,4.4,7.4
2024/3/16,24:00:00,3.43925,34.71574,39.98918,0.176805,18.425,15,183.6,4.3,7.7
2024/3/17,1:00:00,3.30213,29.02747,34.09065,0.174051,18.85,15.448,188.8,4.2,8.6
2024/3/17,2:00:00,2.04815,23.33896,26.47942,0.146977,17.7,15.401,191.7,4.7,9
2024/3/17,3:00:00,2.1631,17.55023,20.86693,0.147943,19.625,16.58,191,4,9.1
2024/3/17,4:00:00,1.03453,18.03346,19.61972,0.127637,20.775,17.359,170.3,2.8,9.2
2024/3/17,5:00:00,0.68969,14.62868,15.68618,0.130538,19.6,15.684,170.9,3.2,9.3
2024/3/17,6:00:00,0.37619,17.89162,18.46844,0.104431,18.2,14.151,183.2,4.6,9.6
2024/3/17,7:00:00,0.84643,17.98608,19.28393,0.104431,13.4,10.519,175.6,4.1,9.5
2024/3/17,8:00:00,1.81826,21.14905,23.93701,0.110232,11.225,8.561,166.3,4,9.4
2024/3/17,9:00:00,2.2258,25.36913,28.78198,0.182754,9.1,6.368,184.5,3.3,10
2024/3/17,10:00:00,4.92184,29.72595,37.27266,0.165348,8.15,5.472,202.3,3.4,10.9
2024/3/17,11:00:00,7.74328,29.62116,41.49402,0.127637,6.55,4.575,203.7,3.4,10.9
2024/3/17,12:00:00,9.12264,29.76075,43.74861,0.156645,6.825,4.859,180.5,3,10.6
2024/3/17,13:00:00,7.24169,19.16528,30.26905,0.127637,5.95,3.325,192.2,3,11.3
2024/3/17,14:00:00,2.72739,11.31236,15.4943,0.084125,2.425,1.179,254.5,3.2,14.2
2024/3/17,15:00:00,2.1004,8.19628,11.41685,0.066719,3.05,1.25,256.5,3.9,14.7
2024/3/17,16:00:00,2.19445,9.01147,12.37625,0.063819,4.1,1.368,251,3.8,13.8
2024/3/17,17:00:00,1.97501,8.86825,11.89655,0.058017,4.475,1.934,241.6,3.1,12.5
2024/3/17,18:00:00,1.72421,16.64017,19.28393,0.081224,5.975,2.665,234,2.1,10
2024/3/17,19:00:00,1.12858,14.48339,16.21385,0.072522,5.775,2.83,227.9,1.5,8.1
2024/3/17,20:00:00,1.00318,14.24394,15.78212,0.081224,9.35,4.599,202.7,1.9,6.7
2024/3/17,21:00:00,1.34802,16.83323,18.90017,0.092827,10.4,5.542,220.7,1.9,5.8
2024/3/17,22:00:00,1.00318,14.48378,16.02197,0.087025,10.225,5.425,254.7,1.9,5.3
2024/3/17,23:00:00,1.31667,12.61197,14.63084,0.084125,11.825,6.061,236.3,0.5,4.2
2024/3/17,24:00:00,0.59564,9.78401,10.6973,0.078323,12.175,6.226,232.2,2,4.2
2024/3/18,1:00:00,0.33528,10.18475,10.69884,0.108388,11.525,6.179,231.8,2.2,5.5
2024/3/18,2:00:00,0.29337,5.31601,5.76584,0.120001,12.275,6.533,243.4,2.6,5.1
2024/3/18,3:00:00,0.34576,6.00447,6.53462,0.101614,11.925,6.297,249.1,2.9,5.1
2024/3/18,4:00:00,0.53436,7.25285,8.07218,0.107421,11.275,5.967,234.3,2.1,3.8
2024/3/18,5:00:00,0.40863,8.83904,9.46559,0.095808,9.975,5.59,220.7,1.9,3
2024/3/18,6:00:00,0.47149,11.96191,12.68486,0.090001,9.95,5.566,202,1.6,2.5
2024/3/18,7:00:00,4.93493,28.42168,35.98847,0.107421,12.925,6.25,238.3,2,3.8
2024/3/18,8:00:00,8.10963,36.43093,48.86552,0.113228,13.925,6.745,244.2,2.4,5.5
2024/3/18,9:00:00,6.4437,24.42657,34.30677,0.101614,13.875,6.509,236.3,2.3,6.5
2024/3/18,10:00:00,7.8896,23.12247,35.21969,0.104517,14.45,5.943,234.2,2.6,7.5
2024/3/18,11:00:00,3.74049,13.00365,18.73899,0.066775,10.1,3.726,241.4,3.1,10.3
2024/3/18,12:00:00,3.89765,13.62755,19.60387,0.098711,8.35,2.948,241.5,3.6,12.5
2024/3/18,13:00:00,2.95467,12.43076,16.96119,0.081291,8.6,2.642,240,3.7,12.9
2024/3/18,14:00:00,3.96052,14.97262,21.04533,0.087097,8.5,2.689,233.1,3.8,12.8
2024/3/18,15:00:00,2.86037,12.1429,16.52875,0.090001,8.8,2.736,230.3,3.9,12.1
2024/3/18,16:00:00,3.1747,15.45679,20.3246,0.098711,9.025,3.066,221.8,3.3,11.4
2024/3/18,17:00:00,5.50072,24.47904,32.91336,0.119034,10.875,3.349,194.7,2.3,9.9
2024/3/18,18:00:00,5.18639,28.27636,36.22872,0.127743,10.075,3.892,180.3,2.4,8.3
2024/3/18,19:00:00,3.48903,34.24236,39.59212,0.142259,11.925,5.283,183.8,2.4,7.3
2024/3/18,20:00:00,2.07456,35.11386,38.29481,0.159679,14.35,7.594,202.8,3.1,7
2024/3/18,21:00:00,1.35161,28.39044,30.46287,0.139357,12.35,6.109,200.9,3.6,7.1
2024/3/18,22:00:00,1.13158,24.40343,26.13849,0.110324,12.725,7.453,204.9,5.1,7.9
2024/3/18,23:00:00,0.56579,10.66416,11.53169,0.081291,7.55,3.538,209.1,5.5,8.1
2024/3/18,24:00:00,0.56579,13.25879,14.12632,0.092904,6.025,3.325,202.5,5,8.4
2024/3/19,1:00:00,0.67234,12.44477,13.47568,0.104605,9.525,5.236,201.3,4.7,9.1
2024/3/19,2:00:00,0.33617,13.15273,13.66819,0.096856,6.65,3.726,216.2,5.2,8.9
2024/3/19,3:00:00,0.37819,7.69803,8.27792,0.084265,4.45,2.665,219.2,4.4,9.2
2024/3/19,4:00:00,0,6.25657,6.25657,0.075547,4.875,2.335,222.6,4.6,9.2
2024/3/19,5:00:00,0.06303,3.80167,3.89832,0.072641,2.9,1.604,232,4.3,9.6
2024/3/19,6:00:00,0.31516,4.81078,5.29402,0.063925,2.725,1.25,231.7,4.6,10.1
2024/3/19,7:00:00,0.66184,9.18821,10.20302,0.087171,4.125,1.344,235.6,4,9.9
2024/3/19,8:00:00,2.23764,18.56323,21.99423,0.113321,5.975,2.429,253.4,4,10.4
2024/3/19,9:00:00,4.16012,19.7063,26.08507,0.12785,5.825,2.995,257.6,5,11.6
2024/3/19,10:00:00,4.56983,16.09419,23.10116,0.10751,8.675,4.151,259.8,4.5,11.6
2024/3/19,11:00:00,4.47528,16.76856,23.63057,0.10751,7.625,3.325,267.7,4.8,12.1
2024/3/19,12:00:00,3.93951,16.09812,22.13862,0.116227,7.85,3.42,269.2,3.7,12.1
2024/3/19,13:00:00,5.70441,17.24217,25.98881,0.119133,7.825,3.491,270.7,3.6,12.6
2024/3/19,14:00:00,4.5068,14.45825,21.36858,0.110416,7.375,3.325,274.4,3,12.2
2024/3/19,15:00:00,5.2947,17.10034,25.21877,0.104605,8.65,4.033,279.8,3.8,13.5
2024/3/19,16:00:00,5.10561,22.44367,30.27215,0.133661,7.85,3.726,291.5,3.7,12.9
2024/3/19,17:00:00,5.01106,23.98433,31.66785,0.14819,8.75,4.41,300.7,2.7,11.4
2024/3/19,18:00:00,4.38074,25.57647,32.2935,0.162718,11.4,5.377,298.4,2.2,9
2024/3/19,19:00:00,4.06557,28.8511,35.08489,0.154,13.2,6.203,317.1,1.7,7.6
2024/3/19,20:00:00,2.01703,27.37193,30.46466,0.171434,15.15,7.5,306.5,0.8,7.5
2024/3/19,21:00:00,0.66184,19.67999,20.69479,0.159812,12.8,7.028,156.2,0.8,7.1
2024/3/19,22:00:00,1.32368,28.72382,30.75343,0.203397,14.2,8.915,144.2,1.3,6.6
2024/3/19,23:00:00,0.25213,22.2333,22.61989,0.151095,15.15,9.528,224.2,1.5,6.2
2024/3/19,24:00:00,0.56729,28.24726,29.11709,0.14819,13.625,9.009,179.9,0.5,5.7
2024/3/20,1:00:00,0.29493,23.20094,23.65316,0.089181,23.85,18.066,86.5,1.6,8.1
2024/3/20,2:00:00,0.58986,18.05666,18.96109,0.127956,13.025,9.434,136.5,1.2,8
2024/3/20,3:00:00,0.0632,8.86944,8.96635,0.07561,9.2,6.651,125.1,0.1,8
2024/3/20,4:00:00,0.1264,6.9407,7.13451,0.081426,8.05,6.439,321.5,0.2,8
2024/3/20,5:00:00,0.0316,5.01319,5.06165,0.058162,7.95,6.627,41.5,1,8
2024/3/20,6:00:00,0.66359,8.81657,9.83406,0.081426,8.55,7.359,69,1.2,8
2024/3/20,7:00:00,1.29558,15.70513,17.69166,0.095967,8.925,7.264,84.9,1.2,8
2024/3/20,8:00:00,2.84395,19.50138,23.86205,0.098876,7.25,5.731,66.5,1.4,8
2024/3/20,9:00:00,4.80312,22.81237,30.17705,0.107599,7.1,5.236,76.7,1.4,8.2
2024/3/20,10:00:00,6.88869,24.29055,34.85305,0.104691,7.975,5.519,150.6,1.3,9.1
2024/3/20,11:00:00,4.20273,23.05807,29.50217,0.110507,7.825,5.59,306.5,1,10.2
2024/3/20,12:00:00,3.88674,16.45628,22.41586,0.098876,7.625,5.142,312.7,2.1,10.7
2024/3/20,13:00:00,2.71756,16.03152,20.19838,0.101783,4.725,3.066,356.4,3,9.7
2024/3/20,14:00:00,4.99272,18.08669,25.74209,0.098876,3.5,2.099,4.2,4,8.9
2024/3/20,15:00:00,4.17113,19.29824,25.69388,0.116323,5.375,3.75,3.4,3.6,8.5
2024/3/20,16:00:00,5.62471,23.43267,32.0571,0.139589,6.45,4.528,6.4,2.2,8.4
2024/3/20,17:00:00,6.1619,24.87467,34.32279,0.148312,7.675,6.156,310,1.6,8
2024/3/20,18:00:00,3.94994,21.46923,27.52572,0.136681,13.325,11.274,342.5,2.1,6.9
2024/3/20,19:00:00,2.21196,19.60271,22.99434,0.110507,15.2,12.83,10.5,2.9,7.9
2024/3/20,20:00:00,1.99077,16.42282,19.47529,0.098876,14.675,11.816,23,1.9,6.1
2024/3/20,21:00:00,1.29558,14.83742,16.82395,0.084335,12.575,9.859,356.4,2.6,5.4
2024/3/20,22:00:00,1.92757,17.72488,20.68044,0.087243,13.675,10.448,4.3,2.1,4.5
2024/3/20,23:00:00,3.19155,26.53678,31.43042,0.119232,15.575,12.17,338.1,2,4
2024/3/20,24:00:00,0.91639,15.0332,16.4383,0.087243,14.325,11.462,308.4,1.6,4.3
2024/3/21,1:00:00,0.50693,12.48497,13.26225,0.131942,13.975,11.486,229.1,0.4,3.8
2024/3/21,2:00:00,0.88712,21.36586,22.72609,0.128062,16.05,13.326,256.8,1.4,3
2024/3/21,3:00:00,1.58414,30.74273,33.17172,0.145525,20.6,16.557,233.1,1.9,3.7
2024/3/21,4:00:00,0.34851,18.58644,19.12082,0.130973,17.925,14.387,238.4,1.8,4.2
2024/3/21,5:00:00,0.53861,17.8604,18.68625,0.11642,21.15,17.618,239.3,2.4,5
2024/3/21,6:00:00,1.299,23.74408,25.73585,0.17172,24,19.104,228.9,2.9,5.3
2024/3/21,7:00:00,6.59004,36.20063,46.30521,0.157167,25.05,20.024,225.3,3,5.7
2024/3/21,8:00:00,6.46331,31.13189,41.04216,0.154257,24.9,19.104,238.5,3,6.4
2024/3/21,9:00:00,7.88904,29.95979,42.05614,0.165899,23.425,17.052,247.2,3.6,6.9
2024/3/21,10:00:00,8.45933,30.1959,43.16669,0.168809,20.2,14.505,234.4,3.6,7.9
2024/3/21,11:00:00,6.27321,23.60122,33.22001,0.325976,18.425,11.509,226.4,4.3,8.9
2024/3/21,12:00:00,4.37224,22.74978,29.45378,0.215377,18.825,9.599,231.9,4.6,9.3
2024/3/21,13:00:00,3.67521,18.79691,24.43215,0.165899,15.575,8.349,233.7,4.9,9.3
2024/3/21,14:00:00,11.37415,24.27802,41.71815,0.119331,18.425,8.703,238.3,4.8,9.7
2024/3/21,15:00:00,No data,No data,No data,0.124182,16.25,8.538,243.1,5.1,10.4
2024/3/21,16:00:00,No data,No data,No data,No data,14.15,8.538,251.5,5.5,11.3
2024/3/21,17:00:00,14.61637,27.2898,49.70125,0.093136,13.225,7.264,258.1,5.3,10.1
2024/3/21,18:00:00,15.9048,27.08467,51.47169,0.136794,10.8,5.802,257.8,5.2,9.1
2024/3/21,19:00:00,15.27114,29.07025,52.48568,0.168809,10.95,6.627,256.4,5.4,9.4
2024/3/21,20:00:00,17.0137,27.94348,54.03079,0.151346,9.25,6.509,253.8,5.8,9.5
2024/3/21,21:00:00,19.73843,31.8292,62.09437,0.192093,10.175,7.406,257.6,5.9,9.6
2024/3/21,22:00:00,7.2237,17.21877,28.29495,0.160078,7.1,4.906,239,4.9,9.3
2024/3/21,23:00:00,4.8158,16.46862,23.85273,0.165899,7.05,5.802,241.8,3.9,9.6
2024/3/21,24:00:00,3.80195,17.15404,22.98361,0.162988,6.85,5.684,277.5,4.2,10.1
2024/3/22,1:00:00,2.02849,20.98183,24.09213,0.143584,2.15,1.415,274.9,4.6,9.8
2024/3/22,2:00:00,0.6339,19.77045,20.74242,0.143584,2.875,1.958,271.2,3.4,9.3
2024/3/22,3:00:00,1.20441,10.18322,12.02996,0.096047,4.575,2.925,280.3,3.7,8.2
2024/3/22,4:00:00,1.42628,9.7464,11.93333,0.093136,6.55,4.316,275.6,2.7,6.6
2024/3/22,5:00:00,0.85577,11.63575,12.94791,0.100898,16.425,9.363,276.6,2.3,5.3
2024/3/22,6:00:00,0.57051,15.45505,16.32983,0.090226,21.375,11.958,245.8,2.4,4.2
2024/3/22,7:00:00,3.13782,18.86217,23.67342,0.101868,25.5,13.278,262.9,2.8,4.5
2024/3/22,8:00:00,19.39741,38.7657,68.50797,0.130973,21.875,11.25,284.2,4.8,6.9
2024/3/22,9:00:00,19.96792,43.06042,73.67747,0.139704,18.725,9.363,290.2,5.9,8
2024/3/22,10:00:00,14.70653,31.27109,53.82079,0.107689,14.425,7.028,294.9,7,8.8
2024/3/22,11:00:00,15.72077,30.53726,54.64211,0.110599,14.7,7.123,297.5,7.3,9.1
2024/3/22,12:00:00,11.34685,23.08812,40.48637,0.093136,15.35,6.887,301.2,7.6,9.5
2024/3/22,13:00:00,14.96009,23.97353,46.91202,0.087315,14.575,6.439,306.2,7.4,9.5
2024/3/22,14:00:00,12.58296,26.16902,45.46262,0.096047,13.4,6.509,300.3,7.3,9.3
2024/3/22,15:00:00,12.48787,26.55638,45.70419,0.101868,15.05,6.651,290.4,7.2,8.9
2024/3/22,16:00:00,13.72398,29.49235,50.5355,0.122241,15.35,6.958,282.1,7,8.1
2024/3/22,17:00:00,14.45297,31.65988,53.82079,0.119331,14.075,6.651,276.7,6.3,7.2
2024/3/22,18:00:00,18.7952,39.10931,67.92821,0.130973,13.75,6.226,272.4,6,5.9
2024/3/22,19:00:00,17.02027,42.50721,68.6046,0.136794,10.325,4.717,270.4,6.3,5.4
2024/3/22,20:00:00,13.14291,37.24379,57.39596,0.119331,12.4,5.708,272.5,6.3,5.1
2024/3/22,21:00:00,7.70191,23.89395,35.70338,0.107689,7.775,4.316,282.6,5.7,5.4
2024/3/22,22:00:00,10.45938,31.5509,47.5884,0.119331,6.875,4.198,281.2,5.7,5.2
2024/3/22,23:00:00,6.18055,29.36703,38.84373,0.128062,8.15,4.67,269.2,4,4.4
2024/3/22,24:00:00,4.12036,26.48679,32.80459,0.11642,10.625,5.448,274.3,5.3,4.3
2024/3/23,1:00:00,2.45204,25.63178,29.39151,0.097016,12.1,6.014,275.7,4.3,3.6
2024/3/23,2:00:00,2.11382,22.54088,25.78203,0.100898,13.125,6.533,280.3,4.8,3.5
2024/3/23,3:00:00,1.58537,15.93883,18.36969,0.084405,7.45,4.552,276.7,4.5,3.4
2024/3/23,4:00:00,1.55366,17.82442,20.20666,0.084405,11.5,5.896,277.4,4.5,3.3
2024/3/23,5:00:00,1.58537,15.21371,17.64458,0.090226,10.75,5.825,272.7,4.3,3.4
2024/3/23,6:00:00,1.80732,19.75586,22.52705,0.084405,9.05,4.976,277.1,5.1,3.8
2024/3/23,7:00:00,2.72683,22.84171,27.02279,0.093136,11.7,5.519,276.2,5.6,4.1
2024/3/23,8:00:00,11.03416,30.89075,47.80955,0.081494,9.425,5.094,277.3,6.8,5
2024/3/23,9:00:00,16.01221,37.71189,62.2636,0.101868,10.225,5.236,280.3,7.8,6.2
2024/3/23,10:00:00,14.87074,26.4583,49.25979,0.081494,9,4.693,286.9,8.6,6.9
2024/3/23,11:00:00,12.23903,22.32385,41.09011,0.084405,8.225,3.986,292.4,7.9,7
2024/3/23,12:00:00,11.57318,23.82823,41.57352,0.090226,9.325,4.481,288.8,8.5,8.1
2024/3/23,13:00:00,12.49269,21.83823,40.99342,0.096047,11.875,5.283,286.6,8.5,8.2
2024/3/23,14:00:00,12.80977,22.70561,42.34698,0.093136,12.45,5.495,286.8,7.9,7.4
2024/3/23,15:00:00,14.20489,25.01385,46.79438,0.096047,10.25,5,285.8,8,7.6
2024/3/23,16:00:00,14.55367,28.20134,50.51666,0.110599,8.625,4.41,284.7,8.2,7.1
2024/3/23,17:00:00,13.09513,26.37707,46.45599,0.11642,11.825,6.863,292.8,7,6.7
2024/3/23,18:00:00,10.01952,27.61237,42.97542,0.139704,11.525,6.179,295.7,7.3,6.2
2024/3/23,19:00:00,8.81464,28.68636,42.20196,0.139704,14.025,7.689,295.9,7.4,6.3
2024/3/23,20:00:00,4.88293,24.9983,32.48536,0.139704,10.775,5.896,304.2,6.9,6.2
2024/3/23,21:00:00,3.39269,15.39135,20.5934,0.107689,13.125,6.958,305.5,6.7,5.9
2024/3/23,22:00:00,3.36098,15.8267,20.98013,0.098957,14.025,7.193,306.6,6.3,5.5
2024/3/23,23:00:00,3.4561,14.52065,19.81993,0.104778,13.2,7.217,304.6,6.1,5
2024/3/23,24:00:00,3.61464,11.6188,17.16116,0.084405,11.675,6.226,304.6,6.2,4.7
2024/3/24,1:00:00,1.734,10.43325,13.09201,0.100898,11.3,5.943,301.2,6,4.7
2024/3/24,2:00:00,1.52254,6.56546,8.89999,0.093136,12.175,6.439,304.7,6.5,4.5
2024/3/24,3:00:00,0.72955,3.71832,4.83695,0.090226,13.225,6.958,305,6.8,4.3
2024/3/24,4:00:00,1.04675,4.10262,5.7076,0.072763,15.8,7.359,305.7,6.4,4.2
2024/3/24,5:00:00,1.58598,12.46601,14.89781,0.085374,11.925,6.132,305.7,6.4,3.9
2024/3/24,6:00:00,0.98331,6.37651,7.88423,0.072763,10.55,5.637,304.8,6.2,3.8
2024/3/24,7:00:00,1.33222,3.56815,5.61086,0.069852,10.425,5.354,310,6.3,4
2024/3/24,8:00:00,2.41069,5.54224,9.23858,0.061121,9.25,5,318.1,6.2,5.4
2024/3/24,9:00:00,2.12521,4.67399,7.9326,0.066942,8.525,4.693,319.2,6.2,6.9
2024/3/24,10:00:00,2.53757,4.28357,8.17445,0.066942,7.2,3.868,321.8,6.2,8.3
2024/3/24,11:00:00,2.85476,5.3934,9.77064,0.093136,6.4,3.373,327.3,6.1,9.4
2024/3/24,12:00:00,3.86979,8.86748,14.80107,0.101868,6.775,3.137,331.9,5.8,10.2
2024/3/24,13:00:00,4.14469,8.80068,15.15578,0.096047,5.175,2.618,336.6,5.4,10.8
2024/3/24,14:00:00,2.60101,6.31455,10.30271,0.090226,5.175,2.382,335.9,4.9,10.9
2024/3/24,15:00:00,2.94992,7.81108,12.33423,0.098957,4.925,2.665,330.8,4.5,10.8
2024/3/24,16:00:00,3.10852,11.63094,16.39726,0.119331,6.15,3.609,322.8,4.1,10.4
2024/3/24,17:00:00,3.64775,15.35086,20.944,0.128062,7.65,3.892,308.2,3.6,9.5
2024/3/24,18:00:00,2.98164,19.66134,24.23313,0.151346,9.75,5.047,284.7,2.9,7.7
2024/3/24,19:00:00,3.0768,27.06108,31.77877,0.165899,9.25,4.788,289,3.2,6
2024/3/24,20:00:00,2.53757,28.80691,32.69779,0.17463,10.7,6.109,290.7,1.8,4.5
2024/3/24,21:00:00,2.7596,30.06265,34.29398,0.186272,14.225,7.83,220.6,0.6,3.2
2024/3/24,22:00:00,6.78799,48.6027,59.0108,0.293961,18.05,9.67,210.3,1.8,2.3
2024/3/24,23:00:00,32.57601,61.25232,111.2015,0.532622,30.3,17.123,242.7,1.3,1.9
2024/3/24,24:00:00,60.71127,62.5154,155.60471,0.515159,33.175,18.09,322.4,0.9,1.8
2024/3/25,1:00:00,36.97814,54.93838,111.6374,0.589862,32.15,18.726,129.5,1.8,1.3
2024/3/25,2:00:00,17.55827,48.83625,75.75856,0.446276,26.625,18.326,144.2,1.9,0.5
2024/3/25,3:00:00,15.16781,49.72678,72.98376,0.34926,29.95,21.368,134.9,2.1,0.6
2024/3/25,4:00:00,0.92022,33.19338,34.60437,0.162988,23.5,16.344,147.8,2.2,0.9
2024/3/25,5:00:00,1.90391,32.89502,35.81431,0.11642,18.5,12.854,141.4,2.1,0.9
2024/3/25,6:00:00,1.33274,22.92972,24.97322,0.093136,16.575,11.109,127.2,2.6,1
2024/3/25,7:00:00,2.25296,24.4226,27.87708,0.069852,12.9,8.349,147.9,2.8,2.3
2024/3/25,8:00:00,5.04536,29.57853,37.31464,0.093136,13.275,8.208,142.3,3.1,3.3
2024/3/25,9:00:00,5.17228,26.43165,34.36238,0.093136,13.65,9.151,135.4,3.6,3.6
2024/3/25,10:00:00,6.02904,28.16703,37.41143,0.090226,13.875,9.222,135.2,4,4.4
2024/3/25,11:00:00,8.53586,34.9224,48.01053,0.107689,14.35,9.976,141.6,4.5,5.3
2024/3/25,12:00:00,4.53765,28.3727,35.33033,0.096047,11.375,7.429,149.7,4.2,6
